Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
"Sr. Software Engineer, Front-End",Disney Entertainment & ESPN Technology,"New York, NY","Node.js, CSS, React, Web development, AWS","degree, education, master, bachelor","8+ years, 2 years, 6+ years",,$143K - $191K (Employer est.)
Software Development Team Lead - Web,Uline,"Pleasant Prairie, WI","CI/CD, ASP.NET, MVC, C#, OOP","degree, education, bachelor",8+ years,,$121K - $160K (Employer est.)
Senior Software Engineer (Python),BELVA,Remote,"Cassandra, Kubernetes, Software deployment, NoSQL, MongoDB",,"5+ years, 3 years",,
Software Engineer,QUANTUM DESIGN INC,"San Diego, CA","Computer science, Data analysis skills, Git, Windows, Spectroscopy",,"5+ years, 3 years",,$140K - $160K (Employer est.)
Embedded Controls Software Engineer - Automotive,Bill Austin and Associates,"Columbus, IN","Statistics, MATLAB, Microsoft Excel, Data analysis skills, Microsoft Office",education,3-5 years,,$54K - $78K (Glassdoor est.)
Senior Backend Software Engineer,Virta Health,Remote,"Azure, Go, CSS, React, NoSQL",,5+ years,,$167K - $216K (Employer est.)
Sr. Software Engineer - Computational Social Science,University of Miami,"Miami, FL","Data mining, R, Research, Machine learning, Natural language processing","graduate, education, phd, doctor",two years,,$100K - $130K (Employer est.)
Software Development Engineer - Front-end,Adobe,"Lehi, UT","Computer science, React, JavaScript, TypeScript, Communication skills","degree, bachelor",1-3 years,,$93K - $171K (Employer est.)
Software Development Engineer,Adobe,"Lehi, UT","Web accessibility, Computer science, Elasticsearch, Management, Node.js","degree, education, master, bachelor",5+ years,mid-level,$134K - $242K (Employer est.)
"Senior Software Engineer, AWS",Autodesk,"San Francisco, CA","CI/CD, Node.js, Software deployment, Git, Java","degree, bachelor",5+ years,,$110K - $190K (Employer est.)
Jr.Software Engineer,ASCENDING,"Fairfax, VA","Computer science, Node.js, DevOps, Data structures, AWS","degree, bachelor",2 years,entry level,$88K - $131K (Glassdoor est.)
Army Software Electrical Engineer,Capstone Research Corporation,"Aberdeen, MD","Writing skills, Budgeting",,"plus years, fewer years",,$120K - $190K (Employer est.)
Radar / Electronic Warfare Software Section Team Lead,Leidos,"Huntsville, AL","MATLAB, Signal processing, Electronic warfare, Configuration management, OOP","degree, education, master, bachelor","2-6 years, 4-8 years",,$85K - $154K (Employer est.)
"Software Engineering Senior Manager - Legal, Compliance, & Audit Technology",T. Rowe Price,"Owings Mills, MD","CI/CD, Computer science, Management, Node.js, Microsoft SQL Server",associate,"10+ years, 5+ years",,$151K - $323K (Employer est.)
Fullstack Software Engineer,PermitFlow,"New York, NY","Bluebeam, Node.js, React, PostgreSQL, TypeScript",associate,"10+ years, 5+ years",,$110K - $240K (Employer est.)
Software Engineer (Remote),Frontdoor,United States,"CI/CD, Computer science, Go, Data structures, NoSQL","education, degree, certification, bachelor, diploma",50 years,,$80K - $100K (Employer est.)
Backend Software Engineer - AI Trainer,DataAnnotation,"Rochester, NY","Writing skills, C#, English, SQL, C++","degree, bachelor",,,$40.00 Per Hour (Employer est.)
Jr. Software Developer,WinShape Foundation,"Rome, GA","Azure, CSS, React, C#, Git","degree, bachelor",,,$66K - $104K (Glassdoor est.)
Software Engineer Co-Op,CALERO,"Rochester, NY","ASP.NET, CSS, React, Relational databases, C#","degree, b.s.",,,$26.00 - $30.00 Per Hour (Employer est.)
"Software Engineer (L5), Ads Measurement",Netflix,"New York, NY","Host/hostess experience, A/B testing, Martech, Leadership, Negotiation",,,,$100K - $720K (Employer est.)
Embedded Software Engineer (all genders),Beyond Gravity,"Lisbon, ME","Management, FPGA, System design, English, Software development",,,,$76K - $133K (Glassdoor est.)
Jr. Software Engineer,Spontigo,"Vineyard, UT",,,,,$15.00 - $25.00 Per Hour (Employer est.)
Senior Firmware Engineer,True Manufacturing,"O Fallon, MO","LabView, Schematics, Internet of things, Firmware, PCB","degree, bachelor",more years,,$125K - $140K (Employer est.)
"AI/ML Software Developer Intermediate (Software Engineering, Senior Analyst)",The MIL Corporation,"Lexington Park, MD","Windows, DoD experience, OS Kernels, C++, C","degree, bachelor",more years,,$90K - $140K (Employer est.)
Senior Software Engineer - Container,Uline,"Pleasant Prairie, WI","CI/CD, Computer science, Kubernetes, Java, Microservices","degree, education, bachelor","10+ years, 5+ years, 2+ years",,$111K - $145K (Glassdoor est.)
Software Engineer,Internet Archive,United States,"Git, PHP, PostgreSQL, Redis, Ubuntu",degree,"25+ years, 5+ years",,$80K - $135K (Employer est.)
SOFTWARE ENGINEERS,Stacklogy,"Temple, TX","CI/CD, Cloud infrastructure, Cloud architecture","degree, master",,,$84K - $124K (Glassdoor est.)
Control System Programmer (Audio-Visual Systems) Philadelphia/Southern NJ/Wilmington Delaware,Cenero LLC,"Malvern, PA","TCP, Project planning, System design, Microsoft Office, Computer networking","degree, certification, education, bachelor",three years,,
Software Engineer,Vision Technology Inc,"Montgomery, AL","Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Access, Oracle","certification, education, certificate",5 years,,$60K (Employer est.)
Frontend Software Engineer - AI Trainer,DataAnnotation,"Arvada, CO","Writing skills, C#, English, SQL, C++","degree, bachelor",,,$40.00 Per Hour (Employer est.)
Co-Op Software -Summer/Fall 2025,The Raymond Corporation,"Greene, NY","C, SDLC","associate, degree, graduate, bachelor",100 years,,$19.50 - $28.00 Per Hour (Employer est.)
React Engineer,Air Apps,"San Francisco, CA","Web accessibility, CI/CD, Computer science, CSS, React","associate, degree, graduate, bachelor",100 years,,$75K - $99K (Employer est.)
Software Engineer 1,Onto Innovation,"Milpitas, CA","Software troubleshooting, Java, C++, JavaScript, Scrum","degree, master, bachelor",,,$113K - $154K (Glassdoor est.)
"Engineer, Simulator Software",Constellation Energy,"Middletown, PA","Data structures, Configuration management, Git, Windows, Fortran","degree, master, bachelor",,,$121K - $134K (Employer est.)
Software Engineer,CLEAR - Corporate,"Austin, TX","Data modeling, Node.js, React, Kubernetes, AWS","graduate, degree, education",,,
Sr. Software Quality Engineer w active TS/SCI Poly,Leidos,"Annapolis Junction, MD","Microsoft Powerpoint, Microsoft Word, Microsoft Excel, IT service management, Visio","degree, education, bachelor",12 years,,$112K - $203K (Employer est.)
"Software Engineer, Digital Experience",Tesla,"Fremont, CA","Computer science, Data modeling, Go, Machine learning, Natural language processing",degree,,,$133K - $200K (Employer est.)
C# .NET Developer (No Sponsorship/ No Remote),Town Fair Tire,"East Haven, CT","Jira, AJAX, ASP.NET, Computer science, CSS","degree, bachelor",2-4 years,,$47K - $80K (Glassdoor est.)
Software Engineer II,Sallie Mae,"Indianapolis, IN","Computer science, C#, Technical support, OOP, AWS","associate, degree, education, bachelor",3 years,,$87K - $106K (Glassdoor est.)
Associate Cloud Software Engineer,Lenovo,"Morrisville, NC","Azure, React, DevOps, Data structures, Git","associate, degree, master, bachelor, graduate",,,
Junior Automation Engineer (Entry-Level),Corvid Technologies LLC,"Mooresville, NC","Computer science, Management, Software troubleshooting, Software deployment, OOP","education, phd, degree, master, bachelor",,,$81K - $104K (Glassdoor est.)
Software Engineer - AI Trainer,DataAnnotation,"Tallahassee, FL","Writing skills, C#, English, SQL, C++","degree, bachelor",,,$40.00 Per Hour (Employer est.)
Software Engineer,SLPT Global Pump Group,"Warren, MI","Jira, Data structures, Git, English, C++","degree, master, bachelor","2+ years, 3 years",,$80K - $110K (Employer est.)
SOFTWARE DEVELOPERS,Stacklogy,"Temple, TX","CI/CD, Cloud infrastructure","degree, master",,,$87K - $114K (Glassdoor est.)
Backend Software Engineer - AI Trainer,DataAnnotation,"Aurora, CO","Writing skills, C#, English, SQL, C++","degree, bachelor",,,$40.00 Per Hour (Employer est.)
Senior Firmware Engineer I,Neptune Technology Group Inc.,"Duluth, GA","Jira, FTP, TCP, Schematics, R","education, associate, degree, certification, master, bachelor","9 years, 5 years, (7 years",,$100K - $131K (Glassdoor est.)
Computing & Software Systems Engineer (TDD ArchSS),CRL Technologies,"Lexington Park, MD","Test-driven development, Math, Systems engineering","associate, degree, education, bachelor","(6) years, (4) years",,
Embedded Linux Software Engineer,Futurex,"Bulverde, TX","Software troubleshooting, Encryption, Git, OS Kernels, C","degree, bachelor",,,$93K - $150K (Glassdoor est.)
Associate Software Engineer (PT),risk3sixty,"Atlanta, GA","Jira, CI/CD, Computer science, Node.js, Git",associate,,,$90K - $125K (Glassdoor est.)
Software Engineer/ Admin,"Federal Foam Technologies, Inc.","New Richmond, WI","Azure, EDI, Software troubleshooting, DevOps, C#","degree, education, bachelor",three years,,$94K - $103K (Employer est.)
Software Developer,Ascend Federal Credit Union,"Murfreesboro, TN","Computer science, Azure, CSS, JUnit, XML","degree, education, master, bachelor","5-8 years, 8-10 years, 3-5 years",,$60K - $87K (Glassdoor est.)
Software Engineer (Remote Option Available),Partners Health Management,"Albemarle, NC","AJAX, ASP.NET, Computer science, MVC, CSS","degree, certification, education, bachelor","5+ years, 2+ years, 3+ years",,$38K - $60K (Glassdoor est.)
Software Engineer & Testers,L&T Technology Services,"Edison, NJ","Jira, Git, C++, IT","degree, education, bachelor",,,$79K - $114K (Glassdoor est.)
Software Engineer,BoltWise,"Denver, CO","Computer science, Azure, Node.js, Google Cloud Platform, Application development","degree, education, master, bachelor",4+ years,,$100K - $175K (Employer est.)
Server Engineer,MidwayUSA,"Columbia, MO","Microsoft Windows Server, System administration, NFS, Ansible, Disaster recovery","degree, education, master, bachelor",4+ years,,$80K - $115K (Employer est.)
Software Engineer - Optum Serve - Remote,Optum,"Eden Prairie, MN","CI/CD, Elasticsearch, Cloud infrastructure, Azure, EDI","degree, certification, education, bachelor",2+ years,,$72K - $141K (Employer est.)
Software Engineer,Microsoft,"Mountain View, CA","Computer science, C#, Java, C++, C","degree, bachelor",,,$82K - $175K (Employer est.)
Software Engineer (Hybrid),Homebase,"Denver, CO","Analysis skills, Ruby, AI, Communication skills",,,,$100K - $110K (Employer est.)
Lead Software Engineer – Advice & Planning Platform (Portfolio Construction) - Full-Time Remote Opportunity,T. Rowe Price,"Owings Mills, MD","Wealth management, Cash flow analysis, Test automation, Java, REST","education, associate, degree, master, bachelor",8+ years,,$142K - $303K (Employer est.)
Software Engineer,Ford Motor Company,"Dearborn, MI","CI/CD, React, Kubernetes, Google Cloud Platform, Analysis skills","degree, bachelor","4+ years, 3+ years, 2+ years",,$86K - $113K (Glassdoor est.)
Software Development Engineer (SDE),The Seattle Mariners Baseball Club,"Seattle, WA","Computer science, Azure, Management, CSS, Enterprise software","degree, certification, education, bachelor",(3) years,,$125K - $140K (Employer est.)
Software Engineer IV- Oracle HCM Developer,SPECTRUM,"Saint Louis, MO","Computer science, Oracle, English, Application development, SQL",,,,$95K - $124K (Glassdoor est.)
Software Engineer,Expleo,"Rochester, MN","CI/CD, Cloud infrastructure, Azure, Go, Kubernetes","degree, certification, education, bachelor","2+ years, 1+ years",,$111K - $121K (Employer est.)
Software Engineer,Bectran Inc,"Schaumburg, IL","Computer science, MVC, JUnit, XML, J2EE","degree, certification, education, bachelor","2+ years, 1+ years",,$75K - $80K (Employer est.)
Software Engineer II,Uber,"San Francisco, CA","Go, Big data, Research, Java, AWS","degree, education, bachelor","the years, over years",,$167K - $186K (Employer est.)
Software Manager (2020 Insight - Manufacturing),"Wisenbaker Builder Services, Inc.","Houston, TX","Management, ERP systems, Java, C++, Scrum","degree, education, bachelor","the years, over years",,$112K - $169K (Glassdoor est.)
Software Engineer,GE HEALTHCARE,"Waukesha, WI","CI/CD, Computer science, Internet of things, Kubernetes, Software deployment","education, phd, degree, master, bachelor","2+ years, 3+ years",,$78K - $103K (Glassdoor est.)
"Senior Software Engineer, Backend",Capital One,"Richmond, VA","Azure, Go, Node.js, Kubernetes, NoSQL","associate, degree, education, bachelor","3+ years, 5+ years, 2+ years, 3 years, 1+ years",,
Software Engineer,JPMorganChase,"Plano, TX","Jira, Computer science, Elasticsearch, Oracle, Cloud architecture","degree, education, master","200 years, 5 years",,$94K - $136K (Glassdoor est.)
Software Engineer- II,"VIZIO, Inc.","Dallas, TX","XML, Java, C++, JavaScript, Product management",,,,$72K - $108K (Glassdoor est.)
C# .NET Developer (No Sponsorship/ No Remote),Town Fair Tire,"East Haven, CT","Jira, AJAX, ASP.NET, Computer science, CSS","degree, bachelor",2-4 years,,$47K - $80K (Glassdoor est.)
Staff Embedded Software Eng. / Sys Modeling Sim. (AHT),Northrop Grumman,"Northridge, CA","Statistics, MATLAB, Git, DoD experience, OOP","degree, bachelor",2-4 years,,$171K - $256K (Employer est.)
Principal Engineer Software,Northrop Grumman,"San Diego, CA","Microsoft Windows Server, Ansible, Windows, Nessus, Continuous integration","education, degree, certification, master, bachelor","2 years, 4 years, (9 years, 5 years",,$107K - $161K (Employer est.)
Building Automation Engineer,Novo Nordisk,"West Lebanon, NH","Microsoft Powerpoint, Microsoft Word, AutoCAD, Biotechnology, System administration","education, associate, degree, certification, bachelor","(7) years, plus years, (3) years, (5) years",,$81K - $121K (Glassdoor est.)
Principal Engineer Software Quality,Northrop Grumman,"Woodland Hills, CA","Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Waterfall, Git","degree, education, master, bachelor","2 years, 5 years",,$100K - $151K (Employer est.)
Sr. Azure Middleware Developer - Software Engineer,Subaru of America,"Camden, NJ","CI/CD, Azure, Software troubleshooting, DevOps, C#","degree, education","4 years, 6 years",,$83K - $130K (Employer est.)
"CNC Lathe Programmer, Set-up and Operation",Turbo Machined Products,"Frankfort, NY","Mazatrol, CNC lathe, Calipers, Micrometer, Manufacturing","education, master",5 years,,$18.00 - $22.00 Per Hour (Employer est.)
Software Developer,Oracle,United States,"Computer science, Cloud infrastructure, Oracle, Data structures, Java",associate,1-2+ years,,
